State,Year,Month,Crop,Price_per_Quintal,Market
Andhra Pradesh,2022,1,Fodder,874.26,Export
Andhra Pradesh,2022,1,Vegetables,1458.4,Regional
Andhra Pradesh,2022,1,Watermelon,792.44,Export
Andhra Pradesh,2022,1,Cucumber,1030.43,Export
Andhra Pradesh,2022,2,Rice,2399.21,Regional
Andhra Pradesh,2022,2,Cotton,5655.92,Local
Andhra Pradesh,2022,2,Sugarcane,457.42,Export
Andhra Pradesh,2022,2,Maize,2129.95,Regional
Andhra Pradesh,2022,2,Soybean,3804.8,Regional
Andhra Pradesh,2022,2,Wheat,2407.73,Export
Andhra Pradesh,2022,2,Barley,1760.41,Regional
Andhra Pradesh,2022,2,Mustard,5442.97,Export
Andhra Pradesh,2022,2,Gram,5352.62,Export
Andhra Pradesh,2022,2,Peas,2385.35,Local
Andhra Pradesh,2022,2,Fodder,1001.13,Local
Andhra Pradesh,2022,2,Vegetables,1639.22,Regional
Andhra Pradesh,2022,2,Watermelon,472.82,Local
Andhra Pradesh,2022,2,Cucumber,1177.51,Export
Andhra Pradesh,2022,3,Rice,1823.18,Regional
Andhra Pradesh,2022,3,Cotton,6952.16,Export
Andhra Pradesh,2022,3,Sugarcane,301.54,Regional
Andhra Pradesh,2022,3,Maize,1629.85,Export
Andhra Pradesh,2022,3,Soybean,5121.16,Export
Andhra Pradesh,2022,3,Wheat,2444.88,Regional
Andhra Pradesh,2022,3,Barley,1876.81,Export
Andhra Pradesh,2022,3,Mustard,4654.31,Local
Andhra Pradesh,2022,3,Gram,4411.63,Export
Andhra Pradesh,2022,3,Peas,2988.89,Export
Andhra Pradesh,2022,3,Fodder,906.49,Regional
Andhra Pradesh,2022,3,Vegetables,1540.58,Export
Andhra Pradesh,2022,3,Watermelon,797.71,Export
Andhra Pradesh,2022,3,Cucumber,1499.41,Export
Andhra Pradesh,2022,4,Rice,1524.28,Export
Andhra Pradesh,2022,4,Cotton,6773.26,Local
Andhra Pradesh,2022,4,Sugarcane,296.17,Regional
Andhra Pradesh,2022,4,Maize,1891.11,Export
Andhra Pradesh,2022,4,Soybean,3726.45,Local
Andhra Pradesh,2022,4,Wheat,1724.5,Export
Andhra Pradesh,2022,4,Barley,1524.37,Local
Andhra Pradesh,2022,4,Mustard,4805.91,Export
Andhra Pradesh,2022,4,Gram,4414.91,Local
Andhra Pradesh,2022,4,Peas,2701.96,Local
Andhra Pradesh,2022,4,Fodder,962.52,Export
Andhra Pradesh,2022,4,Vegetables,1109.29,Local
Andhra Pradesh,2022,4,Watermelon,898.6,Export
Andhra Pradesh,2022,4,Cucumber,1035.01,Regional
Andhra Pradesh,2022,5,Rice,2189.18,Export
Andhra Pradesh,2022,5,Cotton,5303.09,Regional
Andhra Pradesh,2022,5,Sugarcane,366.83,Local
Andhra Pradesh,2022,5,Maize,2061.24,Regional
Andhra Pradesh,2022,5,Soybean,3174.74,Export
Andhra Pradesh,2022,5,Wheat,2551.15,Regional
Andhra Pradesh,2022,5,Barley,2478.32,Local
Andhra Pradesh,2022,5,Mustard,5627.65,Regional
Andhra Pradesh,2022,5,Gram,5095.69,Regional
Andhra Pradesh,2022,5,Peas,3100.18,Export
Andhra Pradesh,2022,5,Fodder,894.78,Export
Andhra Pradesh,2022,5,Vegetables,1445.45,Local
Andhra Pradesh,2022,5,Watermelon,848.73,Local
Andhra Pradesh,2022,5,Cucumber,1354.22,Export
Andhra Pradesh,2022,6,Rice,2279.28,Export
Andhra Pradesh,2022,6,Cotton,7975.52,Export
Andhra Pradesh,2022,6,Sugarcane,316.48,Regional
Andhra Pradesh,2022,6,Maize,2128.45,Local
Andhra Pradesh,2022,6,Soybean,3723.96,Export
Andhra Pradesh,2022,6,Wheat,1881.57,Export
Andhra Pradesh,2022,6,Barley,1737.11,Export
Andhra Pradesh,2022,6,Mustard,4455.51,Export
Andhra Pradesh,2022,6,Gram,6553.17,Local
Andhra Pradesh,2022,6,Peas,4287.07,Regional
Andhra Pradesh,2022,6,Fodder,810.1,Export
Andhra Pradesh,2022,6,Vegetables,1293.15,Local
Andhra Pradesh,2022,6,Watermelon,719.27,Regional
Andhra Pradesh,2022,6,Cucumber,991.2,Local
Andhra Pradesh,2022,7,Rice,1749.25,Local
Andhra Pradesh,2022,7,Cotton,6556.25,Export
Andhra Pradesh,2022,7,Sugarcane,517.41,Local
Andhra Pradesh,2022,7,Maize,1370.36,Regional
Andhra Pradesh,2022,7,Soybean,4406.13,Export
Andhra Pradesh,2022,7,Wheat,1416.64,Export
Andhra Pradesh,2022,7,Barley,1899.44,Regional
Andhra Pradesh,2022,7,Mustard,5496.93,Local
Andhra Pradesh,2022,7,Gram,6673.27,Regional
Andhra Pradesh,2022,7,Peas,3731.18,Local
Andhra Pradesh,2022,7,Fodder,835.96,Local
Andhra Pradesh,2022,7,Vegetables,1450.42,Export
Andhra Pradesh,2022,7,Watermelon,764.21,Regional
Andhra Pradesh,2022,7,Cucumber,1160.76,Local
Andhra Pradesh,2022,8,Rice,1972.04,Local
Andhra Pradesh,2022,8,Cotton,6652.32,Export
Andhra Pradesh,2022,8,Sugarcane,443.17,Local
Andhra Pradesh,2022,8,Maize,1657.74,Local
Andhra Pradesh,2022,8,Soybean,4456.71,Regional
Andhra Pradesh,2022,8,Wheat,1760.91,Local
Andhra Pradesh,2022,8,Barley,1891.85,Regional
Andhra Pradesh,2022,8,Mustard,5456.32,Regional
Andhra Pradesh,2022,8,Gram,4319.35,Local
Andhra Pradesh,2022,8,Peas,4719.32,Export
Andhra Pradesh,2022,8,Fodder,804.07,Regional
Andhra Pradesh,2022,8,Vegetables,1772.97,Export
Andhra Pradesh,2022,8,Watermelon,671.22,Export
Andhra Pradesh,2022,8,Cucumber,1000.67,Regional
Andhra Pradesh,2022,9,Rice,1862.25,Export
Andhra Pradesh,2022,9,Cotton,6765.69,Local
Andhra Pradesh,2022,9,Sugarcane,455.71,Export
Andhra Pradesh,2022,9,Maize,1984.09,Export
Andhra Pradesh,2022,9,Soybean,4883.84,Local
Andhra Pradesh,2022,9,Wheat,2512.32,Export
Andhra Pradesh,2022,9,Barley,1818.59,Export
Andhra Pradesh,2022,9,Mustard,4547.86,Local
Andhra Pradesh,2022,9,Gram,4893.51,Local
Andhra Pradesh,2022,9,Peas,4263.26,Regional
Andhra Pradesh,2022,9,Fodder,979.81,Regional
Andhra Pradesh,2022,9,Vegetables,1208.04,Local
Andhra Pradesh,2022,9,Watermelon,832.03,Export
Andhra Pradesh,2022,9,Cucumber,1441.15,Regional
Andhra Pradesh,2022,10,Rice,2031.1,Local
Andhra Pradesh,2022,10,Cotton,6780.19,Local
Andhra Pradesh,2022,10,Sugarcane,526.37,Export
Andhra Pradesh,2022,10,Maize,1849.91,Local
Andhra Pradesh,2022,10,Soybean,4921.33,Local
Andhra Pradesh,2022,10,Wheat,2408.66,Export
Andhra Pradesh,2022,10,Barley,1851.23,Local
Andhra Pradesh,2022,10,Mustard,5619.03,Export
Andhra Pradesh,2022,10,Gram,5288.18,Regional
Andhra Pradesh,2022,10,Peas,2638.35,Regional
Andhra Pradesh,2022,10,Fodder,759.14,Local
Andhra Pradesh,2022,10,Vegetables,1187.65,Export
Andhra Pradesh,2022,10,Watermelon,781.65,Regional
Andhra Pradesh,2022,10,Cucumber,976.38,Export
Andhra Pradesh,2022,11,Rice,1728.82,Regional
Andhra Pradesh,2022,11,Cotton,5393.47,Regional
Andhra Pradesh,2022,11,Sugarcane,310.58,Export
Andhra Pradesh,2022,11,Maize,1587.91,Export
Andhra Pradesh,2022,11,Soybean,4388.86,Regional
Andhra Pradesh,2022,11,Wheat,2447.73,Regional
Andhra Pradesh,2022,11,Barley,1357.25,Regional
Andhra Pradesh,2022,11,Mustard,5139.24,Local
Andhra Pradesh,2022,11,Gram,6034.39,Regional
Andhra Pradesh,2022,11,Peas,2515.05,Export
Andhra Pradesh,2022,11,Fodder,969.24,Export
Andhra Pradesh,2022,11,Vegetables,1771.75,Export
Andhra Pradesh,2022,11,Watermelon,751.16,Export
Andhra Pradesh,2022,11,Cucumber,1087.99,Regional
Andhra Pradesh,2022,12,Rice,1780.72,Export
Andhra Pradesh,2022,12,Cotton,5980.03,Export
Andhra Pradesh,2022,12,Sugarcane,362.26,Local
Andhra Pradesh,2022,12,Maize,2045.46,Local
Andhra Pradesh,2022,12,Soybean,3124.35,Export
Andhra Pradesh,2022,12,Wheat,2291.91,Local
Andhra Pradesh,2022,12,Barley,1381.0,Export
Andhra Pradesh,2022,12,Mustard,4364.88,Export
Andhra Pradesh,2022,12,Gram,6829.84,Regional
Andhra Pradesh,2022,12,Peas,2940.32,Export
Andhra Pradesh,2022,12,Fodder,959.31,Export
Andhra Pradesh,2022,12,Vegetables,1079.07,Regional
Andhra Pradesh,2022,12,Watermelon,675.54,Export
Andhra Pradesh,2022,12,Cucumber,1189.49,Export
Andhra Pradesh,2023,1,Rice,1982.2,Local
Andhra Pradesh,2023,1,Cotton,6000.34,Local
Andhra Pradesh,2023,1,Sugarcane,363.96,Local
Andhra Pradesh,2023,1,Maize,1821.29,Export
Andhra Pradesh,2023,1,Soybean,4970.54,Export
Andhra Pradesh,2023,1,Wheat,2489.03,Regional
Andhra Pradesh,2023,1,Barley,1812.56,Regional
Andhra Pradesh,2023,1,Mustard,5111.12,Local
Andhra Pradesh,2023,1,Gram,4176.35,Local
Andhra Pradesh,2023,1,Peas,4581.74,Regional
Andhra Pradesh,2023,1,Fodder,781.06,Local
Andhra Pradesh,2023,1,Vegetables,1097.82,Regional
Andhra Pradesh,2023,1,Watermelon,658.2,Export
Andhra Pradesh,2023,1,Cucumber,989.22,Local
Andhra Pradesh,2023,2,Rice,1730.75,Export
Andhra Pradesh,2023,2,Cotton,7778.21,Regional
Andhra Pradesh,2023,2,Sugarcane,383.75,Local
Andhra Pradesh,2023,2,Maize,1545.88,Regional
Andhra Pradesh,2023,2,Soybean,5519.13,Export
Andhra Pradesh,2023,2,Wheat,2952.45,Local
Andhra Pradesh,2023,2,Barley,1454.81,Local
Andhra Pradesh,2023,2,Mustard,3978.33,Local
Andhra Pradesh,2023,2,Gram,6679.8,Local
Andhra Pradesh,2023,2,Peas,3374.66,Regional
Andhra Pradesh,2023,2,Fodder,772.81,Local
Andhra Pradesh,2023,2,Vegetables,1525.35,Local
Andhra Pradesh,2023,2,Watermelon,657.1,Export
Andhra Pradesh,2023,2,Cucumber,1221.58,Regional
Andhra Pradesh,2023,3,Rice,2932.6,Local
Andhra Pradesh,2023,3,Cotton,6328.37,Local
Andhra Pradesh,2023,3,Sugarcane,448.19,Export
Andhra Pradesh,2023,3,Maize,2262.11,Export
Andhra Pradesh,2023,3,Soybean,3653.11,Local
Andhra Pradesh,2023,3,Wheat,2204.44,Local
Andhra Pradesh,2023,3,Barley,2375.05,Local
Andhra Pradesh,2023,3,Mustard,5607.53,Export
Andhra Pradesh,2023,3,Gram,5193.09,Regional
Andhra Pradesh,2023,3,Peas,4495.61,Regional
Andhra Pradesh,2023,3,Fodder,1110.8,Local
Andhra Pradesh,2023,3,Vegetables,1525.8,Local
Andhra Pradesh,2023,3,Watermelon,762.22,Export
Andhra Pradesh,2023,3,Cucumber,983.07,Export
Andhra Pradesh,2023,4,Rice,1711.29,Local
Andhra Pradesh,2023,4,Cotton,5042.2,Export
Andhra Pradesh,2023,4,Sugarcane,385.24,Regional
Andhra Pradesh,2023,4,Maize,1739.56,Local
Andhra Pradesh,2023,4,Soybean,3974.9,Regional
Andhra Pradesh,2023,4,Wheat,1774.8,Regional
Andhra Pradesh,2023,4,Barley,2113.7,Regional
Andhra Pradesh,2023,4,Mustard,5416.33,Export
Andhra Pradesh,2023,4,Gram,6757.27,Export
Andhra Pradesh,2023,4,Peas,4099.65,Regional
Andhra Pradesh,2023,4,Fodder,759.64,Local
Andhra Pradesh,2023,4,Vegetables,1315.7,Regional
Andhra Pradesh,2023,4,Watermelon,662.92,Local
Andhra Pradesh,2023,4,Cucumber,961.69,Regional
Andhra Pradesh,2023,5,Rice,1724.12,Regional
Andhra Pradesh,2023,5,Cotton,6649.03,Export
Andhra Pradesh,2023,5,Sugarcane,335.37,Local
Andhra Pradesh,2023,5,Maize,2145.21,Export
Andhra Pradesh,2023,5,Soybean,3594.92,Export
Andhra Pradesh,2023,5,Wheat,2958.82,Local
Andhra Pradesh,2023,5,Barley,1475.41,Regional
Andhra Pradesh,2023,5,Mustard,4673.13,Export
Andhra Pradesh,2023,5,Gram,6364.11,Local
Andhra Pradesh,2023,5,Peas,2721.13,Export
Andhra Pradesh,2023,5,Fodder,1160.1,Export
Andhra Pradesh,2023,5,Vegetables,1260.98,Local
Andhra Pradesh,2023,5,Watermelon,803.93,Regional
Andhra Pradesh,2023,5,Cucumber,1670.76,Regional
Andhra Pradesh,2023,6,Rice,2574.54,Regional
Andhra Pradesh,2023,6,Cotton,8004.72,Export
Andhra Pradesh,2023,6,Sugarcane,444.86,Local
Andhra Pradesh,2023,6,Maize,2158.73,Regional
Andhra Pradesh,2023,6,Soybean,3823.19,Export
Andhra Pradesh,2023,6,Wheat,2053.53,Local
Andhra Pradesh,2023,6,Barley,2323.09,Regional
Andhra Pradesh,2023,6,Mustard,4470.36,Export
Andhra Pradesh,2023,6,Gram,5342.84,Local
Andhra Pradesh,2023,6,Peas,4218.7,Local
Andhra Pradesh,2023,6,Fodder,929.9,Regional
Andhra Pradesh,2023,6,Vegetables,1141.29,Local
Andhra Pradesh,2023,6,Watermelon,549.05,Export
Andhra Pradesh,2023,6,Cucumber,1167.75,Export
Andhra Pradesh,2023,7,Rice,1707.7,Local
Andhra Pradesh,2023,7,Cotton,4664.38,Regional
Andhra Pradesh,2023,7,Sugarcane,525.52,Local
Andhra Pradesh,2023,7,Maize,1447.27,Regional
Andhra Pradesh,2023,7,Soybean,4629.74,Regional
Andhra Pradesh,2023,7,Wheat,2100.34,Export
Andhra Pradesh,2023,7,Barley,1755.15,Local
Andhra Pradesh,2023,7,Mustard,4204.89,Export
Andhra Pradesh,2023,7,Gram,6468.49,Local
Andhra Pradesh,2023,7,Peas,3680.21,Regional
Andhra Pradesh,2023,7,Fodder,739.0,Regional
Andhra Pradesh,2023,7,Vegetables,1875.32,Export
Andhra Pradesh,2023,7,Watermelon,797.01,Export
Andhra Pradesh,2023,7,Cucumber,756.29,Export
Andhra Pradesh,2023,8,Rice,1774.97,Regional
Andhra Pradesh,2023,8,Cotton,7066.03,Local
Andhra Pradesh,2023,8,Sugarcane,547.51,Local
Andhra Pradesh,2023,8,Maize,2092.91,Local
Andhra Pradesh,2023,8,Soybean,5521.24,Regional
Andhra Pradesh,2023,8,Wheat,1775.68,Export
Andhra Pradesh,2023,8,Barley,2038.0,Regional
Andhra Pradesh,2023,8,Mustard,3602.44,Export
Andhra Pradesh,2023,8,Gram,5328.71,Local
Andhra Pradesh,2023,8,Peas,3928.18,Local
Andhra Pradesh,2023,8,Fodder,962.67,Regional
Andhra Pradesh,2023,8,Vegetables,1556.48,Export
Andhra Pradesh,2023,8,Watermelon,853.67,Regional
Andhra Pradesh,2023,8,Cucumber,1246.54,Local
Andhra Pradesh,2023,9,Rice,1652.39,Export
Andhra Pradesh,2023,9,Cotton,5334.14,Regional
Andhra Pradesh,2023,9,Sugarcane,367.1,Regional
Andhra Pradesh,2023,9,Maize,1819.1,Local
Andhra Pradesh,2023,9,Soybean,4864.25,Export
Andhra Pradesh,2023,9,Wheat,2290.35,Export
Andhra Pradesh,2023,9,Barley,1887.31,Regional
Andhra Pradesh,2023,9,Mustard,3727.0,Local
Andhra Pradesh,2023,9,Gram,5125.59,Regional
Andhra Pradesh,2023,9,Peas,4646.17,Export
Andhra Pradesh,2023,9,Fodder,718.71,Export
Andhra Pradesh,2023,9,Vegetables,1368.9,Regional
Andhra Pradesh,2023,9,Watermelon,824.36,Regional
Andhra Pradesh,2023,9,Cucumber,1271.51,Export
Andhra Pradesh,2023,10,Rice,2658.71,Regional
Andhra Pradesh,2023,10,Cotton,5792.23,Local
Andhra Pradesh,2023,10,Sugarcane,415.56,Local
Andhra Pradesh,2023,10,Maize,1584.63,Regional
Andhra Pradesh,2023,10,Soybean,4142.59,Export
Andhra Pradesh,2023,10,Wheat,2050.52,Export
Andhra Pradesh,2023,10,Barley,1475.98,Local
Andhra Pradesh,2023,10,Mustard,6486.37,Export
Andhra Pradesh,2023,10,Gram,5169.33,Export
Andhra Pradesh,2023,10,Peas,2735.13,Local
Andhra Pradesh,2023,10,Fodder,789.45,Regional
Andhra Pradesh,2023,10,Vegetables,1542.05,Export
Andhra Pradesh,2023,10,Watermelon,816.93,Local
Andhra Pradesh,2023,10,Cucumber,1168.07,Local
Andhra Pradesh,2023,11,Rice,1944.89,Regional
Andhra Pradesh,2023,11,Cotton,5612.88,Export
Andhra Pradesh,2023,11,Sugarcane,412.56,Export
Andhra Pradesh,2023,11,Maize,1440.54,Local
Andhra Pradesh,2023,11,Soybean,5260.24,Local
Andhra Pradesh,2023,11,Wheat,2805.5,Export
Andhra Pradesh,2023,11,Barley,1745.55,Export
Andhra Pradesh,2023,11,Mustard,4293.24,Regional
Andhra Pradesh,2023,11,Gram,6463.23,Local
Andhra Pradesh,2023,11,Peas,4294.38,Regional
Andhra Pradesh,2023,11,Fodder,799.66,Local
Andhra Pradesh,2023,11,Vegetables,1530.6,Regional
Andhra Pradesh,2023,11,Watermelon,492.7,Export
Andhra Pradesh,2023,11,Cucumber,1429.37,Regional
Andhra Pradesh,2023,12,Rice,2069.55,Local
Andhra Pradesh,2023,12,Cotton,5784.54,Local
Andhra Pradesh,2023,12,Sugarcane,422.36,Local
Andhra Pradesh,2023,12,Maize,1766.11,Export
Andhra Pradesh,2023,12,Soybean,3458.98,Local
Andhra Pradesh,2023,12,Wheat,2551.52,Regional
Andhra Pradesh,2023,12,Barley,2251.0,Regional
Andhra Pradesh,2023,12,Mustard,4751.94,Local
Andhra Pradesh,2023,12,Gram,4832.17,Regional
Andhra Pradesh,2023,12,Peas,3081.67,Regional
Andhra Pradesh,2023,12,Fodder,1143.62,Local
Andhra Pradesh,2023,12,Vegetables,1625.25,Export
Andhra Pradesh,2023,12,Watermelon,915.14,Export
Andhra Pradesh,2023,12,Cucumber,994.38,Export
Gujarat,2015,1,Rice,1611.18,Export
Gujarat,2015,1,Cotton,7207.39,Export
Gujarat,2015,1,Sugarcane,526.13,Export
Gujarat,2015,1,Maize,2126.43,Local
Gujarat,2015,1,Soybean,4719.07,Export
Gujarat,2015,1,Wheat,1509.09,Local
Gujarat,2015,1,Barley,1655.35,Export
Gujarat,2015,1,Mustard,5059.64,Export
Gujarat,2015,1,Gram,6408.3,Local
Gujarat,2015,1,Peas,3738.08,Local
Gujarat,2015,1,Fodder,854.85,Local
Gujarat,2015,1,Vegetables,1752.68,Regional
Gujarat,2015,1,Watermelon,745.62,Export
Gujarat,2015,1,Cucumber,1313.21,Local
Gujarat,2015,2,Rice,2401.72,Regional
Gujarat,2015,2,Cotton,4866.33,Local
Gujarat,2015,2,Sugarcane,362.29,Export
Gujarat,2015,2,Maize,1591.93,Regional
Gujarat,2015,2,Soybean,3813.21,Regional
Gujarat,2015,2,Wheat,2437.19,Local
Gujarat,2015,2,Barley,1804.21,Local
Gujarat,2015,2,Mustard,4483.65,Local
Gujarat,2015,2,Gram,5876.81,Local
Gujarat,2015,2,Peas,4387.87,Regional
Gujarat,2015,2,Fodder,899.64,Export
Gujarat,2015,2,Vegetables,1416.98,Export
Gujarat,2015,2,Watermelon,751.0,Export
Gujarat,2015,2,Cucumber,1017.89,Regional
Gujarat,2015,3,Rice,2299.89,Local
Gujarat,2015,3,Cotton,5735.62,Local
Gujarat,2015,3,Sugarcane,400.09,Regional
Gujarat,2015,3,Maize,1421.05,Regional
Gujarat,2015,3,Soybean,4338.08,Export
Gujarat,2015,3,Wheat,2402.06,Export
Gujarat,2015,3,Barley,1286.47,Local
Gujarat,2015,3,Mustard,3812.04,Export
Gujarat,2015,3,Gram,5361.22,Export
Gujarat,2015,3,Peas,3431.98,Export
Gujarat,2015,3,Fodder,1044.81,Regional
Gujarat,2015,3,Vegetables,1244.22,Local
Gujarat,2015,3,Watermelon,623.42,Local
Gujarat,2015,3,Cucumber,1102.19,Regional
Gujarat,2015,4,Rice,2057.44,Local
Gujarat,2015,4,Cotton,6579.68,Local
Gujarat,2015,4,Sugarcane,315.33,Regional
Gujarat,2015,4,Maize,1284.86,Export
Gujarat,2015,4,Soybean,5583.1,Local
Gujarat,2015,4,Wheat,2809.88,Export
Gujarat,2015,4,Barley,2029.37,Local
Gujarat,2015,4,Mustard,6282.3,Regional
Gujarat,2015,4,Gram,5441.64,Local
Gujarat,2015,4,Peas,4152.01,Local
Gujarat,2015,4,Fodder,983.96,Regional
Gujarat,2015,4,Vegetables,1565.06,Regional
Gujarat,2015,4,Watermelon,900.55,Local
Gujarat,2015,4,Cucumber,1335.16,Local
Gujarat,2015,5,Rice,1976.54,Regional
Gujarat,2015,5,Cotton,6276.98,Export
Gujarat,2015,5,Sugarcane,438.79,Export
Gujarat,2015,5,Maize,1291.8,Export
Gujarat,2015,5,Soybean,6046.5,Regional
Gujarat,2015,5,Wheat,2481.37,Local
Gujarat,2015,5,Barley,2330.99,Local
Gujarat,2015,5,Mustard,5873.87,Export
Gujarat,2015,5,Gram,5854.82,Local
Gujarat,2015,5,Peas,3703.31,Export
Gujarat,2015,5,Fodder,880.63,Regional
Gujarat,2015,5,Vegetables,1115.0,Export
Gujarat,2015,5,Watermelon,581.59,Regional
Gujarat,2015,5,Cucumber,1345.52,Regional
Gujarat,2015,6,Rice,2113.57,Export
Gujarat,2015,6,Cotton,4464.21,Regional
Gujarat,2015,6,Sugarcane,471.79,Export
Gujarat,2015,6,Maize,1434.61,Regional
Gujarat,2015,6,Soybean,4278.8,Export
Gujarat,2015,6,Wheat,2241.27,Local
Gujarat,2015,6,Barley,1631.79,Regional
Gujarat,2015,6,Mustard,4067.54,Export
Gujarat,2015,6,Gram,5092.7,Export
Gujarat,2015,6,Peas,3701.28,Local
Gujarat,2015,6,Fodder,953.07,Local
Gujarat,2015,6,Vegetables,1764.95,Export
Gujarat,2015,6,Watermelon,732.21,Local
Gujarat,2015,6,Cucumber,1460.99,Local
Gujarat,2015,7,Rice,2366.91,Export
Gujarat,2015,7,Cotton,7963.77,Regional
Gujarat,2015,7,Sugarcane,372.7,Export
Gujarat,2015,7,Maize,2201.8,Regional
Gujarat,2015,7,Soybean,3287.61,Local
Gujarat,2015,7,Wheat,2058.89,Regional
Gujarat,2015,7,Barley,2036.28,Export
Gujarat,2015,7,Mustard,6523.31,Regional
Gujarat,2015,7,Gram,5587.46,Local
Gujarat,2015,7,Peas,3699.04,Local
Gujarat,2015,7,Fodder,966.78,Regional
Gujarat,2015,7,Vegetables,1553.89,Local
Gujarat,2015,7,Watermelon,570.97,Local
Gujarat,2015,7,Cucumber,939.41,Local
Gujarat,2015,8,Rice,2388.07,Regional
Gujarat,2015,8,Cotton,7061.49,Local
Gujarat,2015,8,Sugarcane,510.86,Export
Gujarat,2015,8,Maize,2073.7,Local
Gujarat,2015,8,Soybean,4615.78,Local
Gujarat,2015,8,Wheat,2249.02,Export
Gujarat,2015,8,Barley,1521.6,Regional
Gujarat,2015,8,Mustard,4033.36,Regional
Gujarat,2015,8,Gram,4660.62,Export
Gujarat,2015,8,Peas,3760.04,Export
Gujarat,2015,8,Fodder,878.46,Local
Gujarat,2015,8,Vegetables,1442.0,Local
Gujarat,2015,8,Watermelon,788.14,Regional
Gujarat,2015,8,Cucumber,1439.43,Regional
Gujarat,2015,9,Rice,2065.14,Regional
Gujarat,2015,9,Cotton,6979.12,Regional
Gujarat,2015,9,Sugarcane,479.87,Local
Gujarat,2015,9,Maize,2085.08,Export
Gujarat,2015,9,Soybean,3921.22,Regional
Gujarat,2015,9,Wheat,2247.54,Regional
Gujarat,2015,9,Barley,1443.66,Export
Gujarat,2015,9,Mustard,3399.18,Local
Gujarat,2015,9,Gram,5762.34,Export
Gujarat,2015,9,Peas,3205.79,Regional
Gujarat,2015,9,Fodder,759.8,Local
Gujarat,2015,9,Vegetables,1246.41,Export
Gujarat,2015,9,Watermelon,854.47,Local
Gujarat,2015,9,Cucumber,982.7,Export
Gujarat,2015,10,Rice,2556.11,Regional
Gujarat,2015,10,Cotton,5919.09,Export
Gujarat,2015,10,Sugarcane,392.0,Regional
Gujarat,2015,10,Maize,1564.84,Export
Gujarat,2015,10,Soybean,4031.29,Export
Gujarat,2015,10,Wheat,2516.38,Local
Gujarat,2015,10,Barley,2201.27,Export
Gujarat,2015,10,Mustard,4911.47,Export
Gujarat,2015,10,Gram,6568.05,Local
Gujarat,2015,10,Peas,3697.24,Local
Gujarat,2015,10,Fodder,1211.5,Local
Gujarat,2015,10,Vegetables,1792.34,Local
Gujarat,2015,10,Watermelon,656.14,Export
Gujarat,2015,10,Cucumber,1230.06,Export
Gujarat,2015,11,Rice,1812.19,Local
Gujarat,2015,11,Cotton,5340.87,Regional
Gujarat,2015,11,Sugarcane,372.91,Regional
Gujarat,2015,11,Maize,1497.36,Local
Gujarat,2015,11,Soybean,3615.46,Export
Gujarat,2015,11,Wheat,1891.36,Export
Gujarat,2015,11,Barley,1484.61,Export
Gujarat,2015,11,Mustard,5381.09,Export
Gujarat,2015,11,Gram,4031.71,Export
Gujarat,2015,11,Peas,4678.66,Export
Gujarat,2015,11,Fodder,1116.65,Local
Gujarat,2015,11,Vegetables,1497.22,Export
Gujarat,2015,11,Watermelon,858.0,Local
Gujarat,2015,11,Cucumber,1320.8,Export
Gujarat,2015,12,Rice,1849.11,Export
Gujarat,2015,12,Cotton,5860.11,Export
Gujarat,2015,12,Sugarcane,365.79,Local
Gujarat,2015,12,Maize,1871.3,Local
Gujarat,2015,12,Soybean,3389.28,Export
Gujarat,2015,12,Wheat,2786.53,Regional
Gujarat,2015,12,Barley,1571.98,Export
Gujarat,2015,12,Mustard,3665.09,Export
Gujarat,2015,12,Gram,4237.55,Export
Gujarat,2015,12,Peas,4386.05,Local
Gujarat,2015,12,Fodder,767.6,Regional
Gujarat,2015,12,Vegetables,1484.61,Regional
Gujarat,2015,12,Watermelon,574.58,Export
Gujarat,2015,12,Cucumber,887.82,Regional
Gujarat,2016,1,Rice,2313.37,Regional
Gujarat,2016,1,Cotton,8174.26,Local
Gujarat,2016,1,Sugarcane,325.43,Regional
Gujarat,2016,1,Maize,2204.03,Export
Gujarat,2016,1,Soybean,5692.71,Regional
Gujarat,2016,1,Wheat,2785.86,Local
Gujarat,2016,1,Barley,2107.35,Export
Gujarat,2016,1,Mustard,4784.07,Local
Gujarat,2016,1,Gram,4233.75,Regional
Gujarat,2016,1,Peas,4081.65,Local
Gujarat,2016,1,Fodder,726.52,Local
Gujarat,2016,1,Vegetables,1231.77,Local
Gujarat,2016,1,Watermelon,694.62,Local
Gujarat,2016,1,Cucumber,932.94,Export
Gujarat,2016,2,Rice,2362.88,Local
Gujarat,2016,2,Cotton,5269.59,Local
Gujarat,2016,2,Sugarcane,368.37,Regional
Gujarat,2016,2,Maize,1794.91,Regional
Gujarat,2016,2,Soybean,5416.5,Regional
Gujarat,2016,2,Wheat,2546.15,Regional
Gujarat,2016,2,Barley,2333.22,Local
Gujarat,2016,2,Mustard,5452.88,Local
Gujarat,2016,2,Gram,3808.2,Export
Gujarat,2016,2,Peas,3728.5,Export
Gujarat,2016,2,Fodder,722.95,Export
Gujarat,2016,2,Vegetables,1504.77,Regional
Gujarat,2016,2,Watermelon,671.21,Local
Gujarat,2016,2,Cucumber,1066.88,Export
Gujarat,2016,3,Rice,1877.86,Regional
Gujarat,2016,3,Cotton,5561.16,Local
Gujarat,2016,3,Sugarcane,490.05,Export
Gujarat,2016,3,Maize,2220.48,Local
