State,District,Year,Season,Crop,Yield_per_Hectare,Area_Hectares,Production_Tonnes
Andhra Pradesh,Vijayawada,2016,Rabi,Wheat,4.69,3252.7,6590.63
Andhra Pradesh,Vijayawada,2016,Rabi,Barley,3.83,957.34,6461.71
Andhra Pradesh,Vijayawada,2016,Rabi,Mustard,2.08,1027.78,4338.15
Andhra Pradesh,Vijayawada,2016,Rabi,Gram,1.52,4745.32,5364.74
Andhra Pradesh,Vijayawada,2016,Rabi,Peas,1.97,1650.14,4567.29
Andhra Pradesh,Vijayawada,2016,Zaid,Fodder,27.68,3623.96,134685.45
Andhra Pradesh,Vijayawada,2016,Zaid,Vegetables,15.49,4135.64,41906.77
Andhra Pradesh,Vijayawada,2016,Zaid,Watermelon,26.54,3629.47,87809.54
Andhra Pradesh,Vijayawada,2016,Zaid,Cucumber,22.32,337.8,14535.94
Andhra Pradesh,Vijayawada,2016,Zaid,Sugarcane,115.78,3833.3,70025.21
Andhra Pradesh,Vijayawada,2017,Kharif,Rice,3.37,2433.98,4454.4
Andhra Pradesh,Vijayawada,2017,Kharif,Cotton,2.87,465.38,6762.36
Andhra Pradesh,Vijayawada,2017,Kharif,Sugarcane,73.53,4966.62,241176.44
Andhra Pradesh,Vijayawada,2017,Kharif,Maize,3.13,4341.73,15497.6
Andhra Pradesh,Vijayawada,2017,Kharif,Soybean,1.3,1091.14,4816.33
Andhra Pradesh,Vijayawada,2017,Rabi,Wheat,7.51,1194.36,16710.34
Andhra Pradesh,Vijayawada,2017,Rabi,Barley,3.03,2475.85,7860.88
Andhra Pradesh,Vijayawada,2017,Rabi,Mustard,1.39,3165.47,5241.67
Andhra Pradesh,Vijayawada,2017,Rabi,Gram,1.91,3471.94,8174.7
Andhra Pradesh,Vijayawada,2017,Rabi,Peas,3.44,1296.63,10863.26
Andhra Pradesh,Vijayawada,2017,Zaid,Fodder,25.62,3869.6,59307.24
Andhra Pradesh,Vijayawada,2017,Zaid,Vegetables,12.25,4415.09,21468.27
Andhra Pradesh,Vijayawada,2017,Zaid,Watermelon,20.84,4768.2,15716.62
Andhra Pradesh,Vijayawada,2017,Zaid,Cucumber,12.63,4137.05,13800.09
Andhra Pradesh,Vijayawada,2017,Zaid,Sugarcane,60.29,3418.44,264174.31
Andhra Pradesh,Vijayawada,2018,Kharif,Rice,2.32,639.5,6206.42
Andhra Pradesh,Vijayawada,2018,Kharif,Cotton,3.97,3604.76,13783.91
Andhra Pradesh,Vijayawada,2018,Kharif,Sugarcane,106.16,4684.07,509253.33
Andhra Pradesh,Vijayawada,2018,Kharif,Maize,4.05,4046.62,19288.28
Andhra Pradesh,Vijayawada,2018,Kharif,Soybean,3.77,220.47,13031.41
Andhra Pradesh,Vijayawada,2018,Rabi,Wheat,5.15,2400.96,19619.35
Andhra Pradesh,Vijayawada,2018,Rabi,Barley,4.33,2124.72,2471.97
Andhra Pradesh,Vijayawada,2018,Rabi,Mustard,2.02,701.98,6255.1
Andhra Pradesh,Vijayawada,2018,Rabi,Gram,1.1,1474.54,4253.87
Andhra Pradesh,Vijayawada,2018,Rabi,Peas,2.53,4816.38,3014.67
Andhra Pradesh,Vijayawada,2018,Zaid,Fodder,28.19,4348.5,108396.52
Andhra Pradesh,Vijayawada,2018,Zaid,Vegetables,18.29,1279.2,53775.71
Andhra Pradesh,Vijayawada,2018,Zaid,Watermelon,20.9,2558.82,30211.64
Andhra Pradesh,Vijayawada,2018,Zaid,Cucumber,10.65,2741.87,9632.13
Andhra Pradesh,Vijayawada,2018,Zaid,Sugarcane,93.98,4620.04,119473.75
Andhra Pradesh,Vijayawada,2019,Kharif,Rice,2.49,4463.65,4483.28
Andhra Pradesh,Vijayawada,2019,Kharif,Cotton,1.92,4582.79,4949.96
Andhra Pradesh,Vijayawada,2019,Kharif,Sugarcane,69.93,3371.92,305495.78
Andhra Pradesh,Vijayawada,2019,Kharif,Maize,3.93,2939.9,14930.17
Andhra Pradesh,Vijayawada,2019,Kharif,Soybean,3.1,591.28,12908.06
Andhra Pradesh,Vijayawada,2019,Rabi,Wheat,5.09,3305.8,2813.9
Andhra Pradesh,Vijayawada,2019,Rabi,Barley,2.71,1896.76,7234.29
Andhra Pradesh,Vijayawada,2019,Rabi,Mustard,1.29,4545.39,2110.55
Andhra Pradesh,Vijayawada,2019,Rabi,Gram,1.3,1560.48,2592.25
Andhra Pradesh,Vijayawada,2019,Rabi,Peas,3.12,4378.81,8541.09
Andhra Pradesh,Vijayawada,2019,Zaid,Fodder,20.1,4270.09,55629.63
Andhra Pradesh,Vijayawada,2019,Zaid,Vegetables,11.66,3290.23,17701.96
Andhra Pradesh,Vijayawada,2019,Zaid,Watermelon,25.0,1146.0,28138.29
Andhra Pradesh,Vijayawada,2019,Zaid,Cucumber,12.49,4274.46,19217.26
Andhra Pradesh,Vijayawada,2019,Zaid,Sugarcane,61.35,3746.68,296980.82
Andhra Pradesh,Vijayawada,2020,Kharif,Rice,3.61,1254.52,4033.09
Andhra Pradesh,Vijayawada,2020,Kharif,Cotton,3.49,340.6,14472.95
Andhra Pradesh,Vijayawada,2020,Kharif,Sugarcane,94.89,2548.09,274975.99
Andhra Pradesh,Vijayawada,2020,Kharif,Maize,5.91,4993.83,7951.97
Andhra Pradesh,Vijayawada,2020,Kharif,Soybean,2.25,4986.4,606.19
Andhra Pradesh,Vijayawada,2020,Rabi,Wheat,4.42,4758.67,2565.02
Andhra Pradesh,Vijayawada,2020,Rabi,Barley,3.52,2214.51,17329.09
Andhra Pradesh,Vijayawada,2020,Rabi,Mustard,2.49,1877.88,4134.54
Andhra Pradesh,Vijayawada,2020,Rabi,Gram,1.04,2713.77,1786.38
Andhra Pradesh,Vijayawada,2020,Rabi,Peas,3.66,4761.47,3097.65
Andhra Pradesh,Vijayawada,2020,Zaid,Fodder,29.98,3842.66,18289.05
Andhra Pradesh,Vijayawada,2020,Zaid,Vegetables,7.13,2192.25,1983.13
Andhra Pradesh,Vijayawada,2020,Zaid,Watermelon,29.3,3762.54,109133.43
Andhra Pradesh,Vijayawada,2020,Zaid,Cucumber,15.77,2008.38,2051.07
Andhra Pradesh,Vijayawada,2020,Zaid,Sugarcane,60.49,609.13,83660.03
Andhra Pradesh,Vijayawada,2021,Kharif,Rice,4.21,4163.63,13307.99
Andhra Pradesh,Vijayawada,2021,Kharif,Cotton,4.5,4466.92,3410.6
Andhra Pradesh,Vijayawada,2021,Kharif,Sugarcane,58.54,217.14,117406.18
Andhra Pradesh,Vijayawada,2021,Kharif,Maize,5.6,1665.3,13482.17
Andhra Pradesh,Vijayawada,2021,Kharif,Soybean,4.04,822.76,1909.94
Andhra Pradesh,Vijayawada,2021,Rabi,Wheat,4.88,4564.76,7040.77
Andhra Pradesh,Vijayawada,2021,Rabi,Barley,4.94,2903.95,8882.8
Andhra Pradesh,Vijayawada,2021,Rabi,Mustard,2.55,168.53,1209.85
Andhra Pradesh,Vijayawada,2021,Rabi,Gram,1.12,3466.38,4271.69
Andhra Pradesh,Vijayawada,2021,Rabi,Peas,2.7,927.76,9014.51
Andhra Pradesh,Vijayawada,2021,Zaid,Fodder,14.08,4657.64,3507.03
Andhra Pradesh,Vijayawada,2021,Zaid,Vegetables,14.73,1337.65,25997.78
Andhra Pradesh,Vijayawada,2021,Zaid,Watermelon,31.45,3903.4,80138.62
Andhra Pradesh,Vijayawada,2021,Zaid,Cucumber,10.67,3825.75,19725.78
Andhra Pradesh,Vijayawada,2021,Zaid,Sugarcane,77.02,2858.24,309467.36
Andhra Pradesh,Vijayawada,2022,Kharif,Rice,3.77,3793.34,11058.99
Andhra Pradesh,Vijayawada,2022,Kharif,Cotton,2.59,981.52,12441.39
Andhra Pradesh,Vijayawada,2022,Kharif,Sugarcane,84.76,3952.08,83649.64
Andhra Pradesh,Vijayawada,2022,Kharif,Maize,6.74,3432.32,5255.38
Andhra Pradesh,Vijayawada,2022,Kharif,Soybean,3.85,2782.96,2649.91
Andhra Pradesh,Vijayawada,2022,Rabi,Wheat,5.29,2207.55,9199.34
Andhra Pradesh,Vijayawada,2022,Rabi,Barley,1.9,379.52,7030.17
Andhra Pradesh,Vijayawada,2022,Rabi,Mustard,1.94,3774.19,5894.07
Andhra Pradesh,Vijayawada,2022,Rabi,Gram,1.19,1269.19,1562.71
Andhra Pradesh,Vijayawada,2022,Rabi,Peas,4.28,1890.34,15972.45
Andhra Pradesh,Vijayawada,2022,Zaid,Fodder,15.62,2047.42,13192.02
Andhra Pradesh,Vijayawada,2022,Zaid,Vegetables,25.44,2578.56,37668.12
Andhra Pradesh,Vijayawada,2022,Zaid,Watermelon,16.03,4749.16,77762.32
Andhra Pradesh,Vijayawada,2022,Zaid,Cucumber,19.86,2025.62,26983.13
Andhra Pradesh,Vijayawada,2022,Zaid,Sugarcane,101.05,856.36,372212.21
Andhra Pradesh,Vijayawada,2023,Kharif,Rice,6.32,193.87,7589.73
Andhra Pradesh,Vijayawada,2023,Kharif,Cotton,1.76,1347.83,1006.15
Andhra Pradesh,Vijayawada,2023,Kharif,Sugarcane,102.1,4164.49,305783.91
Andhra Pradesh,Vijayawada,2023,Kharif,Maize,2.88,199.73,14058.34
Andhra Pradesh,Vijayawada,2023,Kharif,Soybean,2.53,3388.25,10866.17
Andhra Pradesh,Vijayawada,2023,Rabi,Wheat,4.55,235.89,7469.97
Andhra Pradesh,Vijayawada,2023,Rabi,Barley,4.23,2386.46,3954.79
Andhra Pradesh,Vijayawada,2023,Rabi,Mustard,0.8,1340.36,1083.0
Andhra Pradesh,Vijayawada,2023,Rabi,Gram,1.34,625.39,606.45
Andhra Pradesh,Vijayawada,2023,Rabi,Peas,2.26,4285.14,335.28
Andhra Pradesh,Vijayawada,2023,Zaid,Fodder,16.23,2032.97,55661.65
Andhra Pradesh,Vijayawada,2023,Zaid,Vegetables,14.35,4745.56,29295.78
Andhra Pradesh,Vijayawada,2023,Zaid,Watermelon,23.94,1119.73,36861.41
Andhra Pradesh,Vijayawada,2023,Zaid,Cucumber,12.36,1947.48,1534.02
Andhra Pradesh,Vijayawada,2023,Zaid,Sugarcane,63.76,3675.09,246175.17
Andhra Pradesh,Guntur,2015,Kharif,Rice,6.95,1390.25,5734.2
Andhra Pradesh,Guntur,2015,Kharif,Cotton,3.22,1045.51,8479.19
Andhra Pradesh,Guntur,2015,Kharif,Sugarcane,78.72,1842.39,338661.2
Andhra Pradesh,Guntur,2015,Kharif,Maize,7.7,2969.59,11406.46
Andhra Pradesh,Guntur,2015,Kharif,Soybean,2.0,3891.2,1343.92
Andhra Pradesh,Guntur,2015,Rabi,Wheat,2.68,3893.36,4588.79
Andhra Pradesh,Guntur,2015,Rabi,Barley,4.1,3480.71,9057.56
Andhra Pradesh,Guntur,2015,Rabi,Mustard,2.33,4683.07,2716.48
Andhra Pradesh,Guntur,2015,Rabi,Gram,1.76,2061.88,4679.71
Andhra Pradesh,Guntur,2015,Rabi,Peas,2.02,4187.71,5679.98
Andhra Pradesh,Guntur,2015,Zaid,Fodder,16.9,1988.82,23857.89
Andhra Pradesh,Guntur,2015,Zaid,Vegetables,22.55,2624.2,85757.37
Andhra Pradesh,Guntur,2015,Zaid,Watermelon,13.18,3158.18,64476.42
Andhra Pradesh,Guntur,2015,Zaid,Cucumber,11.85,3728.44,52441.02
Andhra Pradesh,Guntur,2015,Zaid,Sugarcane,84.93,2732.77,152369.85
Andhra Pradesh,Guntur,2016,Kharif,Rice,3.81,4199.74,16824.5
Andhra Pradesh,Guntur,2016,Kharif,Cotton,3.04,555.66,4091.75
Andhra Pradesh,Guntur,2016,Kharif,Sugarcane,107.85,3627.06,251401.63
Andhra Pradesh,Guntur,2016,Kharif,Maize,5.28,1088.36,23018.91
Andhra Pradesh,Guntur,2016,Kharif,Soybean,2.18,1449.75,6517.71
Andhra Pradesh,Guntur,2016,Rabi,Wheat,5.12,2143.35,13901.66
Andhra Pradesh,Guntur,2016,Rabi,Barley,3.22,3980.1,15745.91
Andhra Pradesh,Guntur,2016,Rabi,Mustard,1.49,2308.53,4586.96
Andhra Pradesh,Guntur,2016,Rabi,Gram,1.17,3350.29,4557.48
Andhra Pradesh,Guntur,2016,Rabi,Peas,1.88,1107.41,8457.58
Andhra Pradesh,Guntur,2016,Zaid,Fodder,31.24,2944.73,144319.92
Andhra Pradesh,Guntur,2016,Zaid,Vegetables,19.3,1537.36,12287.24
Andhra Pradesh,Guntur,2016,Zaid,Watermelon,30.89,1637.48,97689.02
Andhra Pradesh,Guntur,2016,Zaid,Cucumber,11.05,2421.62,39737.25
Andhra Pradesh,Guntur,2016,Zaid,Sugarcane,53.14,3455.05,177219.97
Andhra Pradesh,Guntur,2017,Kharif,Rice,4.96,4029.2,16974.5
Andhra Pradesh,Guntur,2017,Kharif,Cotton,3.53,2982.15,7058.63
Andhra Pradesh,Guntur,2017,Kharif,Sugarcane,73.08,2109.88,117675.77
Andhra Pradesh,Guntur,2017,Kharif,Maize,2.41,2736.34,4159.28
Andhra Pradesh,Guntur,2017,Kharif,Soybean,4.37,2155.94,20400.91
Andhra Pradesh,Guntur,2017,Rabi,Wheat,2.5,1705.69,6093.22
Andhra Pradesh,Guntur,2017,Rabi,Barley,2.88,2810.81,2311.98
Andhra Pradesh,Guntur,2017,Rabi,Mustard,2.6,914.61,6497.17
Andhra Pradesh,Guntur,2017,Rabi,Gram,1.72,2716.74,3268.55
Andhra Pradesh,Guntur,2017,Rabi,Peas,2.56,4780.89,7556.03
Andhra Pradesh,Guntur,2017,Zaid,Fodder,25.91,3227.06,39692.66
Andhra Pradesh,Guntur,2017,Zaid,Vegetables,18.38,4997.0,71922.98
Andhra Pradesh,Guntur,2017,Zaid,Watermelon,22.65,3594.98,9115.39
Andhra Pradesh,Guntur,2017,Zaid,Cucumber,16.19,4506.09,17740.16
Andhra Pradesh,Guntur,2017,Zaid,Sugarcane,84.53,2077.44,213075.69
Andhra Pradesh,Guntur,2018,Kharif,Rice,3.46,3781.74,14501.32
Andhra Pradesh,Guntur,2018,Kharif,Cotton,2.72,4252.23,3878.84
Andhra Pradesh,Guntur,2018,Kharif,Sugarcane,55.05,3757.1,78805.9
Andhra Pradesh,Guntur,2018,Kharif,Maize,6.38,321.17,8092.33
Andhra Pradesh,Guntur,2018,Kharif,Soybean,2.46,3660.27,4013.97
Andhra Pradesh,Guntur,2018,Rabi,Wheat,5.26,4960.07,13048.56
Andhra Pradesh,Guntur,2018,Rabi,Barley,3.51,890.51,12960.15
Andhra Pradesh,Guntur,2018,Rabi,Mustard,2.17,3770.87,3472.5
Andhra Pradesh,Guntur,2018,Rabi,Gram,1.18,1410.15,5879.62
Andhra Pradesh,Guntur,2018,Rabi,Peas,3.28,3730.17,2724.47
Andhra Pradesh,Guntur,2018,Zaid,Fodder,24.82,4278.21,114326.64
Andhra Pradesh,Guntur,2018,Zaid,Vegetables,13.21,2114.13,42162.9
Andhra Pradesh,Guntur,2018,Zaid,Watermelon,35.99,2282.24,169287.38
Andhra Pradesh,Guntur,2018,Zaid,Cucumber,19.35,4197.94,68517.25
Andhra Pradesh,Guntur,2018,Zaid,Sugarcane,149.05,1292.6,501930.08
Andhra Pradesh,Guntur,2019,Kharif,Rice,7.65,4213.59,12858.75
Andhra Pradesh,Guntur,2019,Kharif,Cotton,4.75,800.09,15531.39
Andhra Pradesh,Guntur,2019,Kharif,Sugarcane,112.35,3496.69,284063.45
Andhra Pradesh,Guntur,2019,Kharif,Maize,3.22,3602.11,354.03
Andhra Pradesh,Guntur,2019,Kharif,Soybean,2.62,4649.09,9262.96
Andhra Pradesh,Guntur,2019,Rabi,Wheat,4.7,873.25,9143.46
Andhra Pradesh,Guntur,2019,Rabi,Barley,2.9,692.5,13084.06
Andhra Pradesh,Guntur,2019,Rabi,Mustard,1.51,2521.59,2763.02
Andhra Pradesh,Guntur,2019,Rabi,Gram,1.91,2245.31,9481.17
Andhra Pradesh,Guntur,2019,Rabi,Peas,3.69,3562.46,12808.61
Andhra Pradesh,Guntur,2019,Zaid,Fodder,16.34,3732.32,27711.12
Andhra Pradesh,Guntur,2019,Zaid,Vegetables,17.64,1548.58,88184.67
Andhra Pradesh,Guntur,2019,Zaid,Watermelon,21.1,3076.7,4540.63
Andhra Pradesh,Guntur,2019,Zaid,Cucumber,13.62,3182.47,33879.88
Andhra Pradesh,Guntur,2019,Zaid,Sugarcane,100.8,763.92,437112.19
Andhra Pradesh,Guntur,2020,Kharif,Rice,5.67,804.8,10237.23
Andhra Pradesh,Guntur,2020,Kharif,Cotton,1.78,3237.71,8811.23
Andhra Pradesh,Guntur,2020,Kharif,Sugarcane,84.19,1614.01,182095.39
Andhra Pradesh,Guntur,2020,Kharif,Maize,5.76,2150.85,23903.48
Andhra Pradesh,Guntur,2020,Kharif,Soybean,2.04,4467.52,1781.16
Andhra Pradesh,Guntur,2020,Rabi,Wheat,5.57,2235.6,1142.22
Andhra Pradesh,Guntur,2020,Rabi,Barley,2.85,3579.14,10118.67
Andhra Pradesh,Guntur,2020,Rabi,Mustard,1.25,2025.07,519.56
Andhra Pradesh,Guntur,2020,Rabi,Gram,1.3,4367.15,3133.51
Andhra Pradesh,Guntur,2020,Rabi,Peas,1.34,3985.52,4545.42
Andhra Pradesh,Guntur,2020,Zaid,Fodder,35.3,1981.0,78840.14
Andhra Pradesh,Guntur,2020,Zaid,Vegetables,21.35,120.85,26653.43
Andhra Pradesh,Guntur,2020,Zaid,Watermelon,20.3,3173.33,66890.45
Andhra Pradesh,Guntur,2020,Zaid,Cucumber,17.33,2869.46,20523.27
Andhra Pradesh,Guntur,2020,Zaid,Sugarcane,58.74,4834.96,220407.63
Andhra Pradesh,Guntur,2021,Kharif,Rice,6.03,3361.09,11407.65
Andhra Pradesh,Guntur,2021,Kharif,Cotton,3.32,4838.38,853.02
Andhra Pradesh,Guntur,2021,Kharif,Sugarcane,66.75,667.15,130360.51
Andhra Pradesh,Guntur,2021,Kharif,Maize,8.54,3810.32,39041.97
Andhra Pradesh,Guntur,2021,Kharif,Soybean,2.18,1728.02,4203.59
Andhra Pradesh,Guntur,2021,Rabi,Wheat,3.73,247.84,575.81
Andhra Pradesh,Guntur,2021,Rabi,Barley,4.22,4910.71,595.53
Andhra Pradesh,Guntur,2021,Rabi,Mustard,1.94,4736.7,537.84
Andhra Pradesh,Guntur,2021,Rabi,Gram,1.35,4009.43,2051.61
Andhra Pradesh,Guntur,2021,Rabi,Peas,1.46,4649.09,4340.85
Andhra Pradesh,Guntur,2021,Zaid,Fodder,40.65,2776.2,90512.97
Andhra Pradesh,Guntur,2021,Zaid,Vegetables,13.8,2850.45,41713.92
Andhra Pradesh,Guntur,2021,Zaid,Watermelon,23.52,2211.34,6384.2
Andhra Pradesh,Guntur,2021,Zaid,Cucumber,16.01,1794.61,30338.76
Andhra Pradesh,Guntur,2021,Zaid,Sugarcane,102.9,2978.16,391128.92
Andhra Pradesh,Guntur,2022,Kharif,Rice,4.85,4343.4,5251.57
Andhra Pradesh,Guntur,2022,Kharif,Cotton,3.32,1739.42,1421.11
Andhra Pradesh,Guntur,2022,Kharif,Sugarcane,115.5,1069.64,444641.08
Andhra Pradesh,Guntur,2022,Kharif,Maize,5.2,2696.81,1026.09
Andhra Pradesh,Guntur,2022,Kharif,Soybean,1.75,2173.24,1544.99
Andhra Pradesh,Guntur,2022,Rabi,Wheat,2.99,3840.14,6110.43
Andhra Pradesh,Guntur,2022,Rabi,Barley,2.77,828.62,9765.86
Andhra Pradesh,Guntur,2022,Rabi,Mustard,2.76,1316.48,11256.95
Andhra Pradesh,Guntur,2022,Rabi,Gram,1.08,1382.38,4764.23
Andhra Pradesh,Guntur,2022,Rabi,Peas,2.9,2599.28,14225.6
Andhra Pradesh,Guntur,2022,Zaid,Fodder,12.97,3485.84,11962.25
Andhra Pradesh,Guntur,2022,Zaid,Vegetables,15.05,2836.01,21602.39
Andhra Pradesh,Guntur,2022,Zaid,Watermelon,26.8,4410.64,89139.87
Andhra Pradesh,Guntur,2022,Zaid,Cucumber,15.04,4747.17,42313.44
Andhra Pradesh,Guntur,2022,Zaid,Sugarcane,129.01,3664.29,476445.07
Andhra Pradesh,Guntur,2023,Kharif,Rice,2.33,2069.06,1486.45
Andhra Pradesh,Guntur,2023,Kharif,Cotton,3.83,140.6,649.51
Andhra Pradesh,Guntur,2023,Kharif,Sugarcane,99.34,2755.02,298485.6
Andhra Pradesh,Guntur,2023,Kharif,Maize,6.61,3306.48,32705.62
Andhra Pradesh,Guntur,2023,Kharif,Soybean,1.0,178.79,1162.88
Andhra Pradesh,Guntur,2023,Rabi,Wheat,3.73,4970.45,10489.95
Andhra Pradesh,Guntur,2023,Rabi,Barley,4.3,4476.6,7580.49
Andhra Pradesh,Guntur,2023,Rabi,Mustard,2.78,1772.24,9027.53
Andhra Pradesh,Guntur,2023,Rabi,Gram,1.98,4070.76,5933.79
Andhra Pradesh,Guntur,2023,Rabi,Peas,1.29,617.74,1616.26
Andhra Pradesh,Guntur,2023,Zaid,Fodder,15.49,2132.72,24589.8
Andhra Pradesh,Guntur,2023,Zaid,Vegetables,6.55,3218.22,5815.73
Andhra Pradesh,Guntur,2023,Zaid,Watermelon,25.54,2207.81,58618.51
Andhra Pradesh,Guntur,2023,Zaid,Cucumber,12.88,2578.03,10693.31
Andhra Pradesh,Guntur,2023,Zaid,Sugarcane,114.91,2873.31,497956.95
Gujarat,Ahmedabad,2015,Kharif,Rice,3.25,2339.48,13201.42
Gujarat,Ahmedabad,2015,Kharif,Cotton,3.93,3938.76,5468.94
Gujarat,Ahmedabad,2015,Kharif,Sugarcane,129.45,3034.21,550335.94
Gujarat,Ahmedabad,2015,Kharif,Maize,6.02,828.31,7816.96
Gujarat,Ahmedabad,2015,Kharif,Soybean,1.67,3750.93,3183.49
Gujarat,Ahmedabad,2015,Rabi,Wheat,5.56,3605.63,24301.84
Gujarat,Ahmedabad,2015,Rabi,Barley,3.64,2505.75,15722.81
Gujarat,Ahmedabad,2015,Rabi,Mustard,1.34,211.23,6570.23
Gujarat,Ahmedabad,2015,Rabi,Gram,2.02,1585.71,9396.15
Gujarat,Ahmedabad,2015,Rabi,Peas,3.24,1524.44,1917.52
Gujarat,Ahmedabad,2015,Zaid,Fodder,14.77,1989.53,64861.62
Gujarat,Ahmedabad,2015,Zaid,Vegetables,20.77,1682.51,82925.38
Gujarat,Ahmedabad,2015,Zaid,Watermelon,11.13,1207.94,26851.09
Gujarat,Ahmedabad,2015,Zaid,Cucumber,10.16,3664.59,49892.82
Gujarat,Ahmedabad,2015,Zaid,Sugarcane,107.15,560.72,108551.94
Gujarat,Ahmedabad,2016,Kharif,Rice,2.4,4345.39,4529.76
Gujarat,Ahmedabad,2016,Kharif,Cotton,4.45,2501.04,7443.64
Gujarat,Ahmedabad,2016,Kharif,Sugarcane,84.01,165.27,141330.87
Gujarat,Ahmedabad,2016,Kharif,Maize,5.77,1630.23,27860.42
Gujarat,Ahmedabad,2016,Kharif,Soybean,2.2,3204.1,10213.63
Gujarat,Ahmedabad,2016,Rabi,Wheat,6.25,2421.75,16875.26
Gujarat,Ahmedabad,2016,Rabi,Barley,4.29,712.42,4041.76
Gujarat,Ahmedabad,2016,Rabi,Mustard,1.53,1966.36,1628.05
Gujarat,Ahmedabad,2016,Rabi,Gram,1.65,2132.46,1311.48
Gujarat,Ahmedabad,2016,Rabi,Peas,2.84,780.4,6056.43
Gujarat,Ahmedabad,2016,Zaid,Fodder,23.34,2403.05,28720.15
Gujarat,Ahmedabad,2016,Zaid,Vegetables,12.56,3103.81,38643.54
Gujarat,Ahmedabad,2016,Zaid,Watermelon,23.16,1762.15,114686.25
Gujarat,Ahmedabad,2016,Zaid,Cucumber,23.88,3917.49,6215.8
Gujarat,Ahmedabad,2016,Zaid,Sugarcane,133.74,4127.32,566746.89
Gujarat,Ahmedabad,2017,Kharif,Rice,4.32,4318.38,10950.12
Gujarat,Ahmedabad,2017,Kharif,Cotton,2.45,736.73,3806.97
Gujarat,Ahmedabad,2017,Kharif,Sugarcane,79.63,3769.61,265693.86
Gujarat,Ahmedabad,2017,Kharif,Maize,5.04,1193.73,9511.52
Gujarat,Ahmedabad,2017,Kharif,Soybean,1.28,4413.06,4160.26
Gujarat,Ahmedabad,2017,Rabi,Wheat,5.54,250.19,6448.6
Gujarat,Ahmedabad,2017,Rabi,Barley,4.99,706.11,13433.62
Gujarat,Ahmedabad,2017,Rabi,Mustard,2.59,4835.03,11146.42
Gujarat,Ahmedabad,2017,Rabi,Gram,2.09,2167.94,5180.67
Gujarat,Ahmedabad,2017,Rabi,Peas,3.16,3264.91,2415.01
Gujarat,Ahmedabad,2017,Zaid,Fodder,20.14,489.42,88116.71
Gujarat,Ahmedabad,2017,Zaid,Vegetables,13.42,2595.55,17578.23
Gujarat,Ahmedabad,2017,Zaid,Watermelon,21.14,2031.98,84181.12
Gujarat,Ahmedabad,2017,Zaid,Cucumber,17.15,3586.69,67735.65
Gujarat,Ahmedabad,2017,Zaid,Sugarcane,114.29,1023.11,534016.36
Gujarat,Ahmedabad,2018,Kharif,Rice,4.89,1690.06,14671.17
Gujarat,Ahmedabad,2018,Kharif,Cotton,3.16,1392.02,5885.87
Gujarat,Ahmedabad,2018,Kharif,Sugarcane,104.38,3872.82,243665.65
Gujarat,Ahmedabad,2018,Kharif,Maize,4.12,1761.48,3742.78
Gujarat,Ahmedabad,2018,Kharif,Soybean,1.71,2675.15,3054.56
Gujarat,Ahmedabad,2018,Rabi,Wheat,3.93,1481.67,6346.57
Gujarat,Ahmedabad,2018,Rabi,Barley,3.75,1954.46,10146.82
Gujarat,Ahmedabad,2018,Rabi,Mustard,1.76,3852.72,4387.26
Gujarat,Ahmedabad,2018,Rabi,Gram,2.41,964.1,9477.06
Gujarat,Ahmedabad,2018,Rabi,Peas,3.82,1498.27,6580.86
Gujarat,Ahmedabad,2018,Zaid,Fodder,32.07,2980.45,91287.27
Gujarat,Ahmedabad,2018,Zaid,Vegetables,14.29,3010.89,32733.59
Gujarat,Ahmedabad,2018,Zaid,Watermelon,25.24,2923.52,120270.21
Gujarat,Ahmedabad,2018,Zaid,Cucumber,22.14,970.53,39130.35
Gujarat,Ahmedabad,2018,Zaid,Sugarcane,73.51,836.05,357927.97
Gujarat,Ahmedabad,2019,Kharif,Rice,3.56,4275.65,12785.65
Gujarat,Ahmedabad,2019,Kharif,Cotton,3.44,4756.25,7271.44
Gujarat,Ahmedabad,2019,Kharif,Sugarcane,129.59,2674.16,516579.72
Gujarat,Ahmedabad,2019,Kharif,Maize,6.48,2632.23,14441.04
Gujarat,Ahmedabad,2019,Kharif,Soybean,3.27,484.3,3931.36
Gujarat,Ahmedabad,2019,Rabi,Wheat,5.09,1523.82,16401.26
Gujarat,Ahmedabad,2019,Rabi,Barley,4.67,3550.89,1947.95
Gujarat,Ahmedabad,2019,Rabi,Mustard,1.86,2247.31,2284.14
Gujarat,Ahmedabad,2019,Rabi,Gram,2.15,353.13,6740.18
Gujarat,Ahmedabad,2019,Rabi,Peas,2.55,2897.64,1975.37
Gujarat,Ahmedabad,2019,Zaid,Fodder,28.58,3931.49,55948.55
Gujarat,Ahmedabad,2019,Zaid,Vegetables,19.36,4803.69,91459.0
Gujarat,Ahmedabad,2019,Zaid,Watermelon,30.79,2893.94,109884.16
Gujarat,Ahmedabad,2019,Zaid,Cucumber,17.96,4069.44,71707.65
Gujarat,Ahmedabad,2019,Zaid,Sugarcane,63.06,3259.54,13487.71
Gujarat,Ahmedabad,2020,Kharif,Rice,3.0,971.74,12316.86
Gujarat,Ahmedabad,2020,Kharif,Cotton,3.6,2036.05,5998.55
Gujarat,Ahmedabad,2020,Kharif,Sugarcane,70.9,1766.95,95113.68
Gujarat,Ahmedabad,2020,Kharif,Maize,6.82,309.45,24041.34
